36.3169 64.7578 6.82251 1.08577 0.0941156 0.022227
36.558 68.1213 6.91384 1.08789 0.098101 0.0227043
36.7879 71.6943 7.0017 1.09005 0.102294 0.0231871
37.013 75.47 7.08629 1.09222 0.106708 0.0236752
37.2375 79.4462 7.1678 1.09441 0.111354 0.0241685
37.447 83.6844 7.24508 1.09665 0.116247 0.0246666
37.6584 88.1419 7.31931 1.09889 0.121401 0.0251694
40.8217 93.0139 7.38616 1.10127 0.126833 0.0256766
41.9525 98.2748 7.44679 1.10376 0.13257 0.0261878
41.0807 103.843 7.50392 1.10627 0.138632 0.0267026
41.2145 109.705 7.55839 1.10877 0.145037 0.027221
42.3247 115.995 7.60725 1.11135 0.151806 0.0277426
41.4451 122.602 7.65423 1.1139 0.158962 0.0282672
41.5797 129.519 7.69984 1.11642 0.166524 0.0287947
41.7052 136.871 7.74154 1.11898 0.174513 0.029325
45.805 144.767 7.77736 1.12162 0.182958 0.0298579
44.8532 153.388 7.80442 1.12443 0.1919 0.0303927
45.8898 162.581 7.82783 1.12728 0.201376 0.0309293
44.9362 172.272 7.85051 1.13011 0.211419 0.0314674
45.9794 182.559 7.87081 1.13296 0.22206 0.0320069
47.9947 193.629 7.88567 1.1359 0.233342 0.0325477
47.9786 205.564 7.89494 1.13895 0.245314 0.0330894
50.9212 218.491 7.89752 1.14214 0.25803 0.0336316
49.863 232.236 7.89937 1.14534 0.271549 0.0341741
49.8185 246.753 7.90236 1.14851 0.285914 0.034717
51.754 262.321 7.90194 1.15175 0.301179 0.0352602
52.639 279.246 7.89436 1.15516 0.317422 0.0358033
52.5284 297.23 7.88745 1.15857 0.33471 0.0363461
53.4119 316.42 7.87976 1.16201 0.353114 0.0368888
54.2707 337.059 7.86891 1.16554 0.372712 0.0374311
56.122 359.108 7.85737 1.16911 0.393587 0.0379729
56.9473 382.841 7.8429 1.17277 0.415838 0.0385142
58.7244 408.599 7.82285 1.1766 0.439571 0.0390546
58.4977 436.125 7.8035 1.18045 0.464904 0.0395941
57.2821 465.391 7.78664 1.18429 0.491941 0.0401328
59.0459 496.847 7.76803 1.1882 0.520797 0.0406706
58.8126 530.397 7.7508 1.19212 0.551603 0.0412076
59.58 566.203 7.73452 1.19605 0.584488 0.0417438
59.3252 604.72 7.71635 1.20007 0.619604 0.0422792
60.0528 646.098 7.69704 1.20416 0.657116 0.0428137
63.7652 690.524 7.67691 1.20832 0.697195 0.0433473
63.4214 738.843 7.65139 1.21269 0.740061 0.0438798
66.0369 791.153 7.6228 1.2172 0.785941 0.0444109
66.652 847.173 7.59613 1.22174 0.835071 0.0449406
67.2398 907.613 7.56816 1.22639 0.887692 0.045469
65.8425 972.102 7.54373 1.231 0.944064 0.0459961
65.4617 1040.86 7.52257 1.23558 1.00443 0.046522
68.0431 1115.24 7.49853 1.24031 0.0690819 0.047047
66.6291 1194.84 7.47649 1.24504 0.13836 0.0475708
66.2298 1279.79 7.45722 1.24974 0.21257 0.0480936
67.8306 1370.77 7.4389 1.25446 0.292051 0.0486156
68.396 1469.15 7.4179 1.25933 0.377212 0.0491368
67.9704 1574.33 7.39896 1.26418 0.468481 0.049657
67.5558 1686.72 7.38206 1.26902 0.566277 0.0501764
67.1353 1807.33 7.36532 1.2739 0.671059 0.0506951
